"YEAR","CASEID","SERIAL","REGION","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","DAY","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","EDUC","EMPSTAT","MULTJOBS","WHYABSNT","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","DIFFANY","ECPRIOR","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_FOOD","BLS_HHACT","BLS_LEIS","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK"
2023,20231009230119,6694,2,15,2,1,0,1,0,999,2,1,1,1,6983645.723041000,24,1,100,100,999,1,40,1,0,999,1,9995,1615.38,1,24,2,100,100,40,1,40,692.3,1,0,0,0,0,0,85,96,509,570,90,90,0
2023,20231009230125,6695,3,16,5,1,1,1,2,15,3,1,1,7,25121862.05545400,15,1,200,100,999,6,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,120,0,660,660,0,0,0
2023,20231009230139,6696,2,16,5,1,1,1,1,15,4,1,1,5,28050734.70269600,20,1,100,100,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,265,40,5,465,610,55,0,0
2023,20231009230147,6697,1,16,4,1,1,1,1,17,3,1,1,1,20443527.13580200,17,2,100,100,999,6,17,2,0,7,2,10,200.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,240,20,30,615,514,12,0,0
2023,20231009230157,6698,3,13,2,2,0,1,0,999,2,1,1,7,9519502.214431000,23,2,100,210,999,6,21,1,0,999,1,40,752.0,1,23,1,100,100,21,1,40,1073.6,1,0,0,0,0,0,30,0,720,690,0,0,0
2023,20231009230166,6699,3,15,5,1,1,1,2,12,3,1,1,2,66677317.54331800,21,2,131,100,50,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,155,55,15,310,740,165,0,0
2023,20231009230167,6700,2,16,4,1,0,1,0,999,4,1,1,7,23052491.26203600,20,2,100,100,999,6,21,2,0,11,1,40,570.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,390,60,0,270,720,0,0,0
2023,20231009230169,6701,4,7,3,1,0,1,0,999,3,1,1,7,9081612.619239000,23,1,100,100,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,495,45,0,270,630,0,0,0
2023,20231009230175,6702,4,10,4,1,0,1,0,999,4,1,1,4,98313346.22537200,19,1,110,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,4,70,832,474,0,0,0
2023,20231009230180,6703,2,14,2,1,0,1,0,999,2,1,1,6,22363615.78674400,23,1,100,100,999,6,21,2,0,5,2,12,183.6,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,491,30,20,165,680,54,0,0
2023,20231009230185,6704,2,10,5,1,1,1,1,2,4,1,1,6,75386230.60137000,21,2,100,100,999,6,21,1,0,999,2,10,680.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,20,370,990,0,0,30
2023,20231009230191,6705,4,14,4,2,1,1,2,13,2,1,1,1,17880127.14413600,16,1,100,250,999,6,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,180,105,5,435,715,0,0,0
2023,20231009230192,6706,4,14,4,1,1,1,2,15,2,1,1,1,16755651.98010800,16,2,100,210,999,6,15,1,0,999,2,1,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,0,60,270,275,775,0,0,0
2023,20231009230202,6707,4,15,6,1,1,1,3,14,3,1,1,7,19247170.22788400,16,1,100,210,999,6,15,1,0,999,2,4,68.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,30,0,60,0,870,480,0,0,0
2023,20231009230219,6708,4,8,2,3,1,1,1,15,1,1,1,1,7994789.159135000,15,1,100,100,999,6,15,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,0,15,0,599,660,106,0,0
2023,20231009230224,6709,2,16,4,1,1,1,1,15,3,1,1,2,78763156.65812000,15,2,100,100,999,6,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,590,45,0,0,705,100,0,0
2023,20231009230235,6710,4,12,1,2,0,1,0,999,1,1,1,2,25969453.08832100,24,1,100,100,999,6,21,1,0,999,2,16,320.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,509,60,75,125,450,40,0,0
2023,20231009230241,6711,4,8,1,2,0,1,0,999,1,1,1,6,30965405.81571200,25,2,100,100,999,6,41,1,0,999,1,40,1115.38,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,45,0,0,120,50,45,725,10,0,185
2023,20231009230242,6712,3,1,4,2,1,1,2,15,2,1,1,7,44407755.86813200,15,2,110,100,999,6,15,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,40,210,180,830,0,0,180
2023,20231009230269,6713,1,1,1,2,0,1,0,999,1,1,1,5,18325901.30476500,22,1,110,100,999,6,30,1,0,999,2,30,510.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,260,70,0,310,610,5,185,0
2023,20231009230291,6714,4,6,3,2,1,1,1,13,2,1,1,5,31942892.91983800,19,1,100,210,999,6,21,1,0,999,1,40,779.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,120,0,50,23,325,835,87,0,0
2023,20231009230298,6715,4,5,3,2,0,1,0,999,3,1,1,2,34094040.18730000,23,1,131,100,70,6,30,1,0,999,1,38,684.5,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,0,420,570,0,0,435
2023,20231009230302,6716,2,16,4,1,1,1,1,11,3,1,1,7,11524660.96051800,37,2,100,100,999,4,31,1,1,999,1,70,1620.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,115,262,540,0,0,453
2023,20231009230500,6717,1,13,3,1,0,1,0,999,3,1,1,5,24148497.52526400,36,2,100,100,999,6,40,1,0,999,1,40,1200.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,90,122,270,455,15,0,488
2023,20231009230506,6718,3,14,4,1,1,1,1,4,3,1,1,3,20868211.15286100,48,2,110,100,999,1,40,4,99,999,99,9999,99999.99,1,47,1,110,100,30,1,40,720.0,1,0,290,0,60,0,60,45,177,648,0,160,0
2023,20231009230510,6719,2,15,2,1,0,1,0,999,2,1,1,6,9710818.345735000,63,2,100,100,999,1,40,1,0,999,1,35,288.46,1,66,1,100,100,43,4,999,99999.98,1,0,0,0,0,0,0,0,930,510,0,0,0
2023,20231009230512,6720,3,16,2,1,0,1,0,999,2,1,1,5,13980689.03106500,72,1,100,100,999,1,32,5,99,999,99,9999,99999.99,1,71,2,100,100,32,1,55,1461.53,2,0,0,0,0,0,75,60,720,585,0,0,0
2023,20231009230519,6721,3,14,3,1,0,1,0,999,3,1,1,7,17100340.22741500,70,2,110,100,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,30,705,615,60,0,0
2023,20231009230528,6722,3,13,1,1,0,1,0,999,1,1,1,7,2264318.893869000,78,2,100,100,999,3,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,40,0,50,125,375,430,0,420,0
2023,20231009230530,6723,3,15,3,1,1,1,1,7,2,1,1,1,5988058.565315000,37,1,100,100,999,1,41,1,0,999,1,40,2884.61,1,41,1,100,100,41,1,40,1392.73,1,0,0,0,0,0,240,60,300,690,150,0,0
2023,20231009230535,6724,2,14,2,1,0,1,0,999,2,1,1,1,4190833.440493000,71,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,64,1,100,100,21,1,40,1730.76,1,0,0,180,60,0,45,20,270,820,45,0,0
2023,20231009230536,6725,3,15,4,1,1,1,1,12,3,1,1,7,10066995.34778500,42,2,131,100,60,4,30,1,0,999,1,35,99999.99,2,44,1,131,100,30,1,8,99999.98,1,0,0,330,30,0,120,90,30,475,0,0,365
2023,20231009230540,6726,3,12,1,1,0,1,0,999,1,1,1,3,18107460.35088700,54,2,100,100,999,4,30,2,0,14,1,9995,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,639,15,11,0,555,210,0,0
2023,20231009230545,6727,2,11,2,2,1,5,1,12,1,1,1,7,2713894.077404000,38,2,100,100,999,5,30,1,0,999,1,40,990.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,640,30,740,0,0,0
2023,20231009230548,6728,3,13,2,1,0,1,0,999,2,1,1,2,7981051.310408000,76,1,100,100,999,1,32,5,99,999,99,9999,99999.99,1,74,2,100,100,40,4,999,99999.98,2,0,0,0,0,0,260,230,60,865,25,0,0
2023,20231009230554,6729,1,13,2,1,0,1,0,999,2,1,1,5,14435032.76151400,52,1,100,100,999,6,21,1,0,999,1,40,1440.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,0,330,480,0,0,570
2023,20231009230558,6730,3,14,2,1,0,1,0,999,2,1,1,5,25714437.42837700,25,2,100,100,999,1,40,1,1,999,2,21,322.0,1,28,1,100,100,40,1,40,1080.76,1,0,0,0,0,0,75,420,195,615,0,130,5
2023,20231009230559,6731,1,7,2,2,0,1,0,999,2,1,1,5,28074038.82917200,49,2,110,100,999,6,40,1,0,999,1,40,500.0,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,120,0,80,0,100,640,0,0,500
2023,20231009230564,6732,2,15,5,1,1,1,3,12,2,1,1,1,8151134.908499000,42,2,100,100,999,1,40,1,0,999,2,30,99999.99,1,41,1,100,100,40,1,40,1538.46,1,0,240,0,5,0,45,175,240,615,0,120,0
2023,20231009230572,6733,3,11,1,1,0,1,0,999,1,1,1,1,2836704.351458000,68,2,100,100,999,3,40,1,0,999,1,40,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,15,55,830,540,0,0,0
2023,20231009230575,6734,2,16,2,1,0,1,0,999,2,1,1,3,12802589.47057100,85,1,100,100,999,1,43,5,99,999,99,9999,99999.99,1,73,2,100,100,42,4,999,99999.98,2,0,0,0,0,0,165,60,480,735,0,0,0
2023,20231009230576,6735,3,4,3,1,0,1,0,999,3,1,1,1,2839182.253538000,74,2,100,241,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,20,93,569,550,38,170,0
2023,20231009230579,6736,3,16,2,1,0,1,0,999,2,1,1,2,5861459.089826000,66,1,100,100,999,1,30,5,99,999,99,9999,99999.99,1,65,2,100,100,41,3,999,99999.98,1,0,0,0,0,0,180,300,390,570,0,0,0
2023,20231009230580,6737,2,15,3,1,1,1,1,10,2,1,1,7,20260856.29792900,34,2,110,100,999,1,41,1,1,999,1,9995,1715.38,1,34,1,110,100,32,1,40,1211.53,1,1,70,0,0,0,65,355,380,570,0,0,0
2023,20231009230581,6738,3,10,1,1,0,1,0,999,1,1,1,1,6792882.443746000,74,1,100,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,15,0,35,265,360,635,130,0,0
2023,20231009230583,6739,4,6,2,1,0,1,0,999,2,1,1,2,9217355.742297000,85,1,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,70,0,530,600,180,60,0
2023,20231009230587,6740,1,15,2,1,0,1,0,999,2,1,1,3,18723477.39302600,49,1,100,100,999,4,40,1,0,999,1,40,1500.05,2,36,2,100,100,40,1,40,1200.0,1,0,0,0,0,0,25,0,30,550,0,0,835
2023,20231009230596,6741,4,14,2,1,0,1,0,999,2,1,1,1,2765223.942415000,80,1,100,100,999,1,31,5,99,999,99,9999,99999.99,1,71,2,100,100,32,3,999,99999.98,2,0,0,0,0,0,15,0,825,600,0,0,0
2023,20231009230611,6742,2,15,2,1,0,1,0,999,2,1,1,2,65682022.82488800,50,1,110,100,999,1,43,1,0,999,1,40,1040.0,1,52,2,110,100,43,1,40,2040.0,1,0,0,0,0,0,5,296,165,749,70,155,0
2023,20231009230612,6743,2,13,1,1,0,1,0,999,1,1,1,6,18807969.45553200,70,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,280,10,0,35,103,256,461,256,39,0
2023,20231009230618,6744,1,11,1,1,0,1,0,999,1,1,1,3,15729690.26955900,78,2,100,100,999,3,21,1,0,999,2,15,175.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,105,150,210,750,0,0,225
2023,20231009230624,6745,2,12,2,1,0,1,0,999,2,1,1,6,7670034.563827000,80,2,100,100,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,35,123,463,660,126,33,0
2023,20231009230626,6746,1,10,2,2,0,1,0,999,2,1,1,1,11883099.16767000,72,2,110,100,999,3,32,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,505,0,0,0,60,200,90,465,0,0,0
2023,20231009230628,6747,4,1,3,2,1,1,1,0,2,1,1,5,36350159.10614000,30,1,100,242,999,1,14,5,99,999,99,9999,99999.99,1,28,2,100,242,14,3,999,99999.98,1,0,284,0,0,0,20,135,290,711,0,0,0
2023,20231009230634,6748,3,13,2,1,0,1,0,999,2,1,1,3,10775407.51774300,58,1,120,100,999,3,30,1,0,999,1,40,1192.3,2,58,2,100,210,21,3,999,99999.98,1,0,0,0,0,0,80,10,120,570,120,0,540
2023,20231009230638,6749,1,16,2,1,0,1,0,999,2,1,1,5,17671383.73729100,42,1,100,100,999,6,40,1,0,999,1,40,1538.46,2,47,1,100,100,40,1,40,2884.61,1,0,0,0,0,0,30,60,255,495,165,0,435
2023,20231009230640,6750,2,11,2,1,0,1,0,999,2,1,1,5,16552634.08463100,30,1,100,100,999,6,40,1,0,999,1,40,640.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,135,795,480,0,0,0
2023,20231009230641,6751,2,13,3,1,0,1,0,999,3,1,1,2,16493334.52127900,58,2,100,100,999,1,40,1,0,999,1,45,945.0,1,58,1,100,100,21,3,999,99999.98,1,0,0,0,10,0,20,20,240,520,0,0,630
2023,20231009230645,6752,4,8,1,1,0,1,0,999,1,1,1,7,4864164.850491000,73,2,100,100,999,4,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,72,507,222,579,0,0,0
2023,20231009230654,6753,4,15,2,1,0,1,0,999,2,1,1,1,3278104.638441000,65,2,100,100,999,1,40,5,99,999,99,9999,99999.99,1,66,1,100,100,40,4,999,99999.98,1,0,0,0,0,0,80,90,645,575,0,0,0
2023,20231009230657,6754,2,9,1,2,0,1,0,999,1,1,1,7,3516040.823620000,68,2,110,100,999,4,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,131,0,45,270,240,664,0,90,0
2023,20231009230663,6755,3,16,2,1,0,1,0,999,2,1,1,6,11963284.22551400,61,1,100,100,999,1,41,1,0,999,1,40,2884.61,1,58,2,100,100,40,1,20,952.38,1,1,0,0,30,0,100,80,125,515,65,0,525
2023,20231009230668,6756,3,11,2,1,0,1,0,999,2,1,1,2,16775018.48384200,80,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,80,1,100,100,32,3,999,99999.98,1,0,0,0,3,0,190,30,567,605,45,0,0
2023,20231009230669,6757,2,14,4,2,0,1,0,999,4,1,1,1,21144386.60093800,56,1,100,210,999,1,15,1,0,999,1,40,960.0,1,56,2,100,210,21,1,32,592.0,1,0,47,0,0,0,30,30,559,510,85,150,0
2023,20231009230672,6758,2,14,5,1,1,1,2,5,3,1,1,7,7096225.239845000,38,2,100,100,999,1,31,1,0,999,1,50,846.15,1,34,1,100,100,21,1,40,903.84,1,0,0,0,0,0,75,0,1025,340,0,0,0
2023,20231009230675,6759,3,13,1,1,0,1,0,999,1,1,1,6,31878983.95730400,26,2,100,100,999,6,40,1,0,999,1,40,1075.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,85,35,295,345,0,0,680
2023,20231009230679,6760,1,16,3,1,1,1,1,2,2,1,1,2,13443328.09366200,44,1,131,100,10,1,42,1,0,999,1,40,2884.61,1,42,2,131,100,41,3,999,99999.98,1,0,15,0,0,0,105,0,180,485,70,0,585
2023,20231009230683,6761,3,11,3,1,0,1,0,999,3,1,1,6,27050047.75984600,74,2,110,100,999,1,21,1,0,999,2,30,132.0,1,72,1,110,100,21,4,999,99999.98,1,1,0,0,0,0,90,240,200,630,0,30,250
2023,20231009230685,6762,1,16,4,1,0,1,0,999,4,1,1,1,4284456.533208000,66,1,200,241,999,1,41,1,1,999,1,48,1846.15,1,66,2,100,244,32,3,999,99999.98,1,0,0,0,0,0,15,0,165,450,0,810,0
2023,20231009230688,6763,4,16,2,1,0,1,0,999,2,1,1,7,4968732.823233000,68,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,59,2,131,100,41,3,999,2884.61,1,0,0,0,0,0,130,205,565,540,0,0,0
2023,20231009230690,6764,3,13,6,1,1,1,2,6,4,1,1,5,26453441.92773700,44,2,100,100,999,1,30,1,0,999,1,40,673.84,1,47,1,100,100,40,1,40,800.0,1,0,150,0,0,0,30,105,85,515,85,0,470
2023,20231009230696,6765,2,15,4,1,1,1,1,14,3,1,1,7,10156179.73373400,42,1,100,100,999,4,30,1,1,999,1,9995,989.0,2,31,2,100,100,32,1,20,625.0,2,1,0,0,90,0,55,130,535,570,0,0,0
2023,20231009230698,6766,2,16,2,1,0,1,0,999,2,1,1,7,6169650.044201000,47,2,100,100,999,6,42,1,0,999,1,45,2884.61,2,44,1,100,100,32,1,50,99999.98,1,0,0,0,0,0,110,60,200,690,110,0,270
2023,20231009230704,6767,4,15,2,2,0,1,0,999,2,1,1,7,7335882.153592000,30,2,100,220,999,6,40,4,99,999,99,9999,99999.99,2,31,1,100,210,40,1,40,1115.0,1,0,0,0,0,0,75,180,745,300,140,0,0
2023,20231009230711,6768,3,14,5,1,1,1,3,9,2,1,1,7,4772595.499719000,38,1,120,100,999,1,40,1,0,999,1,45,1500.0,1,34,2,100,100,40,1,50,680.0,1,0,0,0,0,0,70,125,660,565,0,0,20
2023,20231009230714,6769,1,7,1,2,0,1,0,999,1,1,1,4,9242418.154403000,63,1,100,100,999,4,20,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,53,48,592,652,95,0,0
2023,20231009230716,6770,1,15,3,1,0,1,0,999,3,1,1,1,13195740.84877800,27,1,100,100,999,6,30,1,1,999,1,52,576.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,120,0,540,780,0,0,0
2023,20231009230721,6771,4,12,2,1,0,1,0,999,2,1,1,1,6893167.880833000,69,1,100,210,999,1,15,4,99,999,99,9999,99999.99,1,55,2,100,210,14,1,995,310.0,1,0,0,0,0,0,90,260,360,540,190,0,0
2023,20231009230725,6772,4,14,6,2,1,1,4,5,2,1,1,1,5712938.282788000,33,2,100,100,999,1,32,1,0,999,1,40,770.0,1,32,1,100,100,31,1,40,630.0,1,0,90,0,0,0,30,720,60,540,0,0,0
2023,20231009230727,6773,3,14,2,1,0,1,0,999,2,1,1,7,8045085.624415000,40,1,100,100,999,6,41,1,0,999,1,40,1153.84,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,5,0,385,630,0,0,420
2023,20231009230730,6774,4,16,2,2,0,1,0,999,2,1,1,1,9507451.209860000,27,2,100,210,999,1,41,1,0,999,1,40,1480.76,1,27,1,131,100,40,1,45,2884.61,1,0,0,0,0,0,130,305,295,710,0,0,0
2023,20231009230731,6775,2,14,3,1,0,1,0,999,3,1,1,3,12886866.70266700,76,2,100,100,999,1,30,5,99,999,99,9999,99999.99,1,80,1,100,100,30,4,999,99999.98,2,0,0,0,0,0,80,315,403,430,0,212,0
2023,20231009230732,6776,1,15,3,1,1,1,1,4,2,1,1,1,5820618.911332000,32,2,100,100,999,6,40,1,0,999,1,40,923.07,2,33,1,100,100,21,1,50,99999.98,1,0,0,0,0,0,190,0,570,680,0,0,0
2023,20231009230735,6777,3,11,1,2,0,1,0,999,1,1,1,5,8547769.013083000,60,1,100,100,999,4,30,1,0,999,1,40,969.23,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,115,0,0,30,3,278,478,8,0,528
2023,20231009230745,6778,3,16,4,1,1,1,2,7,2,1,1,6,16876725.89092300,41,2,131,100,10,1,41,1,0,999,1,40,2500.0,1,42,1,131,100,41,1,40,2884.61,1,0,50,0,60,0,30,100,190,480,60,0,470
2023,20231009230746,6779,3,7,2,1,0,1,0,999,2,1,1,5,10869723.30841200,64,1,100,100,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,257,0,10,0,30,355,138,465,125,0,0
2023,20231009230751,6780,3,16,1,1,0,1,0,999,1,1,1,7,5365553.166464000,54,2,100,100,999,4,41,2,0,4,1,40,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,450,150,120,600,0,0,0
2023,20231009230755,6781,3,10,1,1,0,1,0,999,1,1,1,5,4817321.235508000,56,2,100,220,999,4,31,1,0,999,1,40,576.92,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,30,65,125,665,0,20,535
2023,20231009230758,6782,3,15,4,1,1,1,3,9,1,1,1,6,19579714.05961900,44,1,100,100,999,1,41,1,0,999,1,40,1250.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,103,180,0,0,340,5,367,340,105,0,0
2023,20231009230763,6783,1,14,2,1,0,1,0,999,2,1,1,7,4033980.529783000,66,2,100,220,999,1,21,5,99,999,99,9999,99999.99,1,54,1,100,100,21,1,40,1346.15,1,0,0,0,0,0,80,510,470,380,0,0,0
2023,20231009230764,6784,4,15,3,1,1,1,1,7,2,1,1,2,12494686.74615900,41,1,100,100,999,1,40,1,0,999,1,50,2134.61,1,40,2,100,100,40,3,999,99999.98,1,0,60,0,0,0,75,55,75,485,0,0,690
2023,20231009230768,6785,2,15,4,1,1,1,2,4,2,1,1,4,12465114.23062300,45,2,100,100,999,1,30,5,99,999,99,9999,99999.99,1,45,1,100,100,42,1,50,2884.61,1,0,330,0,32,0,70,281,142,480,105,0,0
2023,20231009230773,6786,3,16,2,1,0,1,0,999,2,1,1,6,9819705.670007000,68,1,100,100,999,1,32,1,0,999,1,40,1600.0,1,58,2,100,100,41,1,45,99999.98,1,1,0,0,0,0,80,110,280,391,0,0,579
2023,20231009230776,6787,3,14,1,1,0,1,0,999,1,1,1,6,8398954.580669000,64,1,100,100,999,4,21,1,0,999,1,40,2083.33,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,75,120,275,420,35,80,435
2023,20231009230782,6788,4,7,1,2,0,6,0,999,1,1,1,7,3965008.654084000,54,2,100,210,999,4,21,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,62,0,90,1288,0,0,0
2023,20231009230785,6789,1,16,4,1,1,1,2,7,2,1,1,7,6133063.581786000,39,1,100,100,999,1,41,1,0,999,1,40,2884.61,1,40,2,100,100,41,1,40,1192.3,1,1,30,300,0,0,60,0,554,480,16,0,0
2023,20231009230790,6790,4,12,1,1,0,5,0,999,1,1,1,1,2773486.145935000,69,2,100,100,999,6,40,1,0,999,2,20,440.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,100,0,40,340,400,560,0,0,0
2023,20231009230793,6791,3,14,2,1,0,1,0,999,2,1,1,5,9035887.943679000,75,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,69,2,100,100,40,4,999,99999.98,1,0,0,0,10,0,40,110,527,650,103,0,0
2023,20231009230794,6792,3,16,1,1,0,1,0,999,1,1,1,7,2870541.233036000,85,1,100,100,999,3,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,30,0,60,0,360,450,0,360,0
2023,20231009230796,6793,2,15,4,1,1,1,2,4,2,1,1,1,3321669.556879000,36,2,100,100,999,1,41,1,0,999,1,50,1038.46,1,35,1,100,100,40,1,40,961.53,1,0,0,0,0,0,150,120,255,915,0,0,0
2023,20231009230797,6794,4,6,1,1,0,1,0,999,1,1,1,4,6390524.695924000,71,2,100,100,999,4,31,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,17,0,120,133,680,490,0,0,0
2023,20231009230807,6795,3,15,2,1,0,1,0,999,2,1,1,1,2543793.424885000,67,2,100,100,999,1,32,5,99,999,99,9999,99999.99,1,70,1,100,100,40,1,40,99999.98,1,0,0,120,0,0,45,140,535,495,0,105,0
2023,20231009230809,6796,3,9,1,1,0,5,0,999,1,1,1,7,4727559.069427000,77,2,100,100,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,203,0,0,115,250,212,615,0,0,0
2023,20231009230814,6797,3,10,2,1,0,1,0,999,2,1,1,1,3740071.478947000,80,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,80,2,100,100,40,4,999,99999.98,1,0,0,0,0,0,23,208,519,690,0,0,0
2023,20231009230815,6798,1,10,2,1,0,1,0,999,2,1,1,7,3243939.477579000,67,2,100,100,999,1,32,5,99,999,99,9999,99999.99,1,69,1,100,100,21,3,999,99999.98,1,0,395,0,60,0,58,17,175,570,165,0,0
2023,20231009230816,6799,3,9,1,1,0,1,0,999,1,1,1,6,11037688.46597300,74,2,100,100,999,3,31,1,0,999,1,40,960.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,90,0,175,505,0,0,670
2023,20231009230819,6800,4,16,1,1,0,1,0,999,1,1,1,1,4584298.755462000,64,2,100,100,999,3,41,1,0,999,1,40,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,0,30,840,570,0,0,0
2023,20231009230820,6801,3,10,4,1,0,1,0,999,4,1,1,4,20535440.00096500,63,2,100,100,999,3,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,133,215,334,695,28,35,0
2023,20231009230826,6802,1,15,2,1,0,1,0,999,2,1,1,6,14596430.91500200,58,2,100,100,999,1,41,1,0,999,1,55,898.67,1,56,1,100,100,41,1,60,99999.98,1,0,0,0,0,0,65,130,55,485,140,0,565
2023,20231009230827,6803,2,16,4,1,1,1,2,9,2,1,1,5,14122720.80746100,38,2,100,100,999,4,40,1,0,999,1,40,1538.46,1,37,1,100,100,43,1,40,2884.61,1,0,185,0,0,0,0,175,0,580,150,0,350
2023,20231009230838,6804,3,13,2,1,0,1,0,999,2,1,1,7,4156008.766368000,77,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,80,1,100,100,21,3,999,99999.98,2,0,0,0,0,0,60,30,750,600,0,0,0
2023,20231009230843,6805,3,10,1,1,0,1,0,999,1,1,1,4,6294457.792336000,66,2,110,100,999,3,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,30,0,10,305,225,690,0,180,0
